1290,-15000,-4608,-4768,31,0,-48
1291,-14688,-4688,-4584,17,9,-35
1292,-14536,-4600,-4640,-6,-3,-7
1293,-14704,-4336,-4648,6,8,-10
1294,-14864,-4256,-4872,-5,5,-8
1295,-14800,-4448,-4712,0,12,-3
1296,-14920,-4288,-4936,-1,14,-3
1297,-14800,-4488,-4736,0,11,0
1298,-14768,-4824,-4352,4,13,-10
1299,-14792,-4496,-5064,13,-20,-69
1300,-15016,-2904,-5080,-46,-9,-1
1301,-15224,-5664,-5024,54,33,158
1302,-14816,-4568,-4144,38,38,36
1303,-14704,-3992,-4792,-21,-14,-82
1304,-14744,-4152,-4792,19,-20,-60
1305,-14824,-5120,-4328,28,-9,-16
1306,-14520,-4688,-4616,6,-13,-6
1307,-14944,-4576,-4744,5,-23,4
1308,-14824,-4288,-4624,-11,-2,-17
1309,-14752,-4656,-4928,-13,14,-9
1310,-14808,-4432,-4584,-17,31,-6
1311,-14520,-4408,-4552,-5,16,9
1312,-14536,-5264,-4552,12,2,-15
1313,-14808,-3176,-5032,-19,-16,-53
1314,-14920,-4248,-4672,-3,6,73
1315,-14848,-5400,-4440,44,47,82
1316,-14496,-4104,-4880,11,27,-28
1317,-14800,-3976,-4696,3,-2,-65
1318,-14840,-4200,-4344,24,-11,-45
1319,-14752,-4640,-4704,35,-9,-13
1320,-15216,-4384,-4960,-12,-23,-8
1321,-14704,-4432,-4768,3,-9,-9
1322,-14312,-4424,-4568,-6,21,4
1323,-15504,-4608,-5096,-6,-25,-5
1324,-14576,-4288,-4392,-8,50,-8
1325,-14912,-5000,-4768,9,-4,-12
1326,-14944,-4232,-4472,-8,8,-62
1327,-14832,-3040,-5016,-43,17,16
1328,-15216,-5616,-4832,35,39,156
1329,-14496,-4632,-4440,30,77,14
1330,-14936,-3944,-4984,-22,11,-96
1331,-14704,-4088,-4752,3,-3,-73
1332,-14704,-4888,-4368,24,8,-16
1333,-14816,-4752,-4624,-1,-15,14
1334,-14816,-4608,-4952,5,-27,-3
1335,-14840,-4400,-4864,-15,-26,-10
1336,-14712,-4504,-4768,-12,-11,4
1337,-14712,-4176,-4752,-1,-16,8
1338,-14592,-4528,-4440,-4,-17,12
1339,-14960,-5184,-4952,9,-29,1
1340,-14680,-3520,-4744,1,-20,-61
1341,-15080,-3800,-5064,-17,-16,38
1342,-14800,-5216,-4560,48,50,90
1343,-14544,-4120,-4768,19,46,-14
1344,-14752,-4328,-4704,-9,27,-55
1345,-14568,-4320,-4872,30,11,-54
1346,-14704,-4560,-4688,10,24,-40
1347,-14384,-4480,-4528,13,5,-12
1348,-14920,-4608,-4880,9,-8,16
1349,-14792,-4360,-4960,-2,-8,-2
1350,-14832,-4448,-4768,-14,1,-1
1351,-14776,-4880,-4784,-9,4,-1
1352,-15088,-4688,-5128,-1,-21,-61
1353,-15120,-2848,-4752,-55,-19,2
1354,-14792,-5192,-5240,32,15,142
1355,-14592,-4600,-4184,22,40,41
1356,-14880,-4016,-5080,-21,-29,-72
1357,-14824,-4104,-4672,21,-3,-62
1358,-14840,-4864,-4728,34,20,-8
1359,-14960,-4728,-4848,23,-19,-7
1360,-14984,-4400,-4776,14,-3,-18
1361,-14856,-4544,-4672,8,8,-10
1362,-14688,-4488,-4576,6,18,-11
1363,-14640,-4376,-4488,0,20,-10
1364,-14896,-4464,-4832,0,10,6
1365,-14896,-4400,-4552,0,1,6
1366,-14496,-5248,-4424,11,-7,-26
1367,-15112,-3360,-5024,-41,-27,-29
1368,-15152,-4832,-4664,7,13,94
1369,-14528,-5168,-4448,38,51,54
1370,-15056,-3824,-4456,-22,-2,-54
1371,-15072,-4136,-4760,5,-13,-46
1372,-14904,-4744,-5024,35,9,-25
1373,-14552,-4336,-4520,2,-16,-30
1374,-14880,-4296,-4808,5,-10,1
1375,-14808,-4296,-4824,9,4,-4
1376,-14824,-4424,-4824,0,6,-6
1377,-14792,-4288,-4616,-10,17,-14
1378,-14376,-5440,-4512,13,9,-38
1379,-14768,-2944,-4672,-27,-14,-59
1380,-15152,-4544,-4952,1,19,106
1381,-14176,-5992,-4256,65,50,124
1382,-14928,-3632,-4808,-14,12,-74
1383,-14848,-4064,-4864,3,-13,-69
1384,-14344,-4800,-4912,34,27,-17
1385,-14688,-4264,-4368,23,20,-7
1386,-14880,-4312,-4856,5,-20,8
1387,-14864,-4024,-4304,5,-16,-17
1388,-14880,-4712,-4616,-5,-15,6
1389,-14848,-4344,-4512,5,-19,0
1390,-14936,-4184,-4704,0,-18,-12
1391,-14736,-4264,-4520,8,3,2
1392,-14504,-5416,-4688,20,6,-13
1393,-14920,-3248,-4968,-8,-3,-74
1394,-15248,-3664,-4768,-6,15,72
1395,-14320,-6168,-4640,68,73,103
1396,-14632,-3744,-4576,-6,35,-65
1397,-15256,-4392,-5048,5,-31,-71
1398,-15048,-4584,-4296,29,34,-33
1399,-14520,-4648,-5192,26,1,-4
1400,-14888,-4296,-4688,-13,-8,-5
1401,-14808,-4416,-4912,-4,-1,-1
1402,-14920,-4416,-4784,-12,-1,4
1403,-14808,-4600,-4688,-5,-6,-4
1404,-14456,-4800,-4608,5,-21,-58
1405,-15016,-2768,-5032,-47,-29,-17
1406,-15312,-4776,-4920,17,6,137
1407,-14368,-5240,-4664,44,33,79
1408,-14856,-3688,-4776,-23,-11,-85
1409,-15056,-4128,-4808,9,-15,-71
1410,-14808,-4800,-4552,26,31,-14
1411,-14536,-4600,-5000,19,6,-12
1412,-14792,-4384,-4408,1,30,-11
1413,-14680,-4376,-4816,12,8,-2
1414,-14776,-4392,-4656,4,12,-11
1415,-14744,-4480,-4784,7,4,-2
1416,-14656,-4352,-4832,7,-1,4
1417,-14928,-4320,-4672,0,-2,2
1418,-14352,-4792,-4528,8,6,-30
1419,-15104,-3456,-4920,-30,-18,-23
1420,-15312,-4712,-4384,13,7,101
1421,-14152,-5080,-4232,35,36,47
1422,-14888,-3712,-4944,-34,-37,-69
1423,-14872,-4168,-4704,4,-17,-50
1424,-14504,-5064,-5120,21,11,-15
1425,-14576,-4056,-4920,2,3,-19
1426,-15096,-4776,-4608,3,18,11
1427,-14680,-4360,-4520,-8,10,-12
1428,-14776,-4280,-4512,-19,11,-21
1429,-14160,-5016,-4568,9,0,-32
1430,-14976,-2808,-4896,-33,-28,-30
1431,-15216,-4792,-4968,9,7,112
1432,-14264,-5376,-4096,38,46,87
1433,-14712,-3800,-4704,-24,-4,-67
1434,-14888,-3960,-4808,5,-5,-61
1435,-14704,-4840,-4768,16,10,-15
1436,-14704,-4024,-4832,11,4,-11
1437,-15032,-4280,-4600,3,-11,8
1438,-14656,-4392,-4896,-4,-4,-11
1439,-14976,-4320,-4448,0,3,-6
1440,-14744,-4392,-4968,3,2,2
1441,-14816,-4192,-4864,-5,-10,-6
1442,-14848,-4240,-4600,-3,-5,3
1443,-14856,-5048,-4728,7,-4,-12
1444,-14752,-3496,-4968,-13,2,-40
1445,-14912,-4008,-4816,3,20,53
1446,-14656,-5152,-4440,36,57,61
1447,-15152,-3808,-4816,7,20,-39
1448,-14848,-4104,-4904,6,-7,-54
1449,-14856,-4576,-4704,31,13,-30
1450,-14656,-4704,-4600,23,12,-14
1451,-14928,-3872,-4456,-11,-10,-13
1452,-14528,-4392,-5224,6,8,-1
1453,-15016,-4544,-4392,-9,23,7
1454,-14520,-4792,-4960,-1,-2,-16
1455,-15120,-4160,-4704,-18,-19,-81
1456,-14888,-3264,-5088,-46,-2,14
1457,-15152,-5352,-4624,42,22,144
1458,-14464,-4344,-4832,20,27,20
1459,-14792,-3776,-4784,-21,-29,-75
1460,-14728,-4152,-5088,22,-9,-52
1461,-14720,-4664,-4728,31,1,-11
1462,-14680,-4112,-4536,29,-3,-27
1463,-15080,-4496,-5104,1,-6,-8
1464,-14752,-4456,-4568,9,21,-14
1465,-14696,-4368,-5096,3,20,-9
1466,-14592,-4160,-4952,2,30,-13
1467,-14856,-4632,-4584,5,30,2
1468,-14744,-4424,-4664,6,5,-1
1469,-14728,-4336,-4856,-4,4,-6
1470,-14976,-4584,-4640,-3,-3,3
1471,-14200,-4736,-4448,23,1,-46
1472,-15200,-3264,-5448,-36,-42,-35
1473,-14968,-4680,-4272,29,36,99
1474,-14448,-5408,-4504,53,46,68
1475,-14888,-3760,-4752,-13,0,-53
1476,-14904,-4448,-4808,10,-30,-49
1477,-14872,-4320,-4576,17,-7,-43
1478,-14552,-4632,-4608,20,-4,-17
1479,-14920,-3968,-4728,-5,-7,-6
1480,-14944,-4336,-4960,12,13,2
1481,-14864,-4552,-5008,-6,19,-2
1482,-14520,-4248,-4712,-9,10,-11
1483,-14720,-4608,-4512,-10,8,-12
1484,-14760,-4768,-5152,8,-13,-48
1485,-14888,-2904,-4936,-41,-12,-7
1486,-15336,-5384,-4824,29,18,133
1487,-14216,-4560,-4352,25,56,37
1488,-14960,-3864,-4952,-30,-10,-72
1489,-14752,-4296,-4816,4,2,-53
1490,-14608,-4944,-4664,12,12,-7
1491,-14776,-4072,-4696,0,-3,-14
1492,-14672,-4240,-4992,-9,-16,11
1493,-14848,-4312,-4648,-16,-11,-2
1494,-14824,-4384,-4672,-13,2,10
1495,-14744,-4360,-5016,-4,-11,1
1496,-14728,-4312,-4784,-5,-7,-10
1497,-14936,-4360,-4864,5,-2,8
1498,-15072,-4576,-4816,8,-3,-1
1499,-14520,-4016,-4928,21,9,-62
1500,-15272,-3448,-5024,-37,-11,-8
1501,-14920,-4952,-4616,45,52,94
1502,-14512,-4752,-4472,40,51,38
1503,-14600,-4064,-4736,3,3,-59
1504,-14840,-4200,-4944,16,-14,-59
1505,-14768,-4464,-4456,30,11,-32
1506,-14832,-4768,-4992,26,5,-18
1507,-14712,-4368,-4256,-4,16,-8
1508,-14696,-4416,-5168,1,0,8
1509,-14752,-4168,-4568,-13,-8,-3
1510,-15064,-4520,-4168,-6,-19,5
1511,-14864,-4608,-5176,-4,-34,-56
1512,-15120,-2864,-5072,-53,-41,-12
1513,-15400,-5080,-4816,32,15,137
1514,-14376,-4824,-4312,34,50,43
1515,-14904,-3856,-5064,-19,-16,-77
1516,-14704,-3976,-4744,12,2,-70
1517,-15088,-5080,-5032,28,24,-9
1518,-14504,-4152,-4456,6,20,-19
1519,-14944,-4520,-4856,8,-4,1
1520,-14688,-4240,-5072,2,7,-9
1521,-15088,-4512,-4520,1,19,5
1522,-14616,-4368,-4576,2,5,0
1523,-14544,-4104,-4704,-4,3,-5
1524,-14928,-5336,-4768,7,-8,-1
1525,-14768,-3200,-5168,3,-12,-65
1526,-14976,-3152,-4944,-25,-30,45
1527,-14880,-5760,-4392,40,30,114
1528,-14512,-4200,-4688,11,19,-18
1529,-14944,-4048,-4928,-13,-35,-72
1530,-14688,-4112,-4592,24,7,-47
1531,-14792,-4880,-4728,35,12,-9
1532,-14824,-4240,-4696,4,11,-14
1533,-14936,-4600,-5024,19,5,-9
1534,-15000,-4192,-4680,-3,19,-10
1535,-14624,-4536,-4808,1,22,-4
1536,-14976,-4496,-4648,-10,-1,-12
1537,-14736,-4720,-4928,11,-12,-47
1538,-15048,-2640,-5136,-50,-23,-12
1539,-15464,-5640,-5024,29,16,153
1540,-14376,-4424,-4248,39,46,23
1541,-15264,-3664,-5264,-35,-28,-93
1542,-14728,-4208,-4624,13,0,-52
1543,-14640,-4952,-4600,35,8,7
1544,-14656,-4280,-4792,-5,-16,-13
1545,-14792,-4248,-4640,3,-26,-3
1546,-14904,-4248,-4768,1,-8,-9
1547,-14824,-4512,-4808,0,-1,2
1548,-14944,-4000,-4040,0,15,-1
1549,-14488,-5456,-4640,16,8,-27
1550,-15016,-3160,-5032,-29,-9,-63
1551,-14992,-4192,-4616,7,29,87
1552,-14528,-5424,-4552,58,59,88
1553,-14712,-3824,-4488,-9,16,-63
1554,-14952,-3944,-5096,-2,-30,-69
1555,-14944,-4840,-4328,26,14,-23
1556,-14992,-4264,-4808,19,-6,-6
1557,-15192,-4472,-4928,-15,-5,0
1558,-14656,-4376,-4496,-6,6,-8
1559,-14608,-4264,-4856,-4,9,0
1560,-15064,-4632,-4416,-1,8,-1
1561,-14624,-4672,-5352,23,-17,-48
1562,-15136,-2672,-4776,-31,-9,-18
1563,-15440,-5560,-4840,55,2,139
1564,-14544,-4432,-4368,50,43,9
1565,-15272,-3848,-5072,-13,-23,-101
1566,-14904,-4192,-4520,23,18,-72
1567,-14576,-5080,-4992,48,48,-14
1568,-14432,-4472,-4560,4,62,-21
1569,-14888,-4472,-4576,23,53,3
1570,-14752,-4824,-4896,17,20,20
1571,-14656,-4376,-4856,-7,-5,-9
1572,-14656,-4344,-4784,-16,9,-15
1573,-14768,-4472,-4880,-12,-4,-2
1574,-14656,-4456,-5008,-7,-1,-4
1575,-14856,-4280,-4616,-11,8,-9
1576,-14704,-4656,-4776,-4,11,-6
1577,-14808,-4480,-4896,-5,4,-16
1578,-14720,-4328,-4824,-7,3,-13
1579,-14752,-4448,-4736,-6,-7,-9
1580,-14816,-4512,-4696,-7,-26,-10
1581,-14832,-4248,-5040,-15,-58,-9
1582,-14632,-4392,-4240,-14,-17,5
1583,-14928,-5216,-5936,9,-103,33
1584,-14840,-3600,-4904,3,-6,-78
1585,-15088,-3056,-5120,-19,-13,44
1586,-14992,-5704,-4432,45,43,132
1587,-14528,-4472,-4576,31,41,6
1588,-15144,-4040,-5184,-13,-10,-71
1589,-14520,-4304,-4536,21,8,-44
1590,-14552,-4464,-4808,30,-2,-19
1591,-14800,-4112,-4624,9,-7,-24
1592,-14880,-4480,-5136,-11,-7,-4
1593,-14808,-4360,-4728,2,12,-13
1594,-15016,-4232,-4424,-12,15,-15
1595,-14472,-5248,-5168,14,10,-42
1596,-15080,-2736,-5048,-35,-8,-42
1597,-15344,-5056,-4640,31,30,117
1598,-14368,-5176,-4296,57,58,56
1599,-14960,-4024,-4552,-15,-1,-79
1600,-14664,-3992,-4704,12,-11,-69
1601,-14688,-4832,-5136,31,15,-11
1602,-15056,-4560,-4784,-3,14,9
1603,-14864,-4568,-4648,11,-14,-2
1604,-14904,-4256,-4928,-18,-1,-18
1605,-14800,-4464,-4584,-12,-2,8
1606,-14976,-4352,-4824,-3,2,3
1607,-14464,-4536,-4832,15,-6,-45
1608,-15264,-3544,-5048,-40,-21,-11
1609,-14864,-4896,-4488,32,29,99
1610,-14616,-4864,-4488,32,44,43
1611,-14760,-4104,-4784,-13,1,-53
1612,-14736,-4184,-4712,7,-6,-55
1613,-14944,-4552,-4928,22,14,-29
1614,-14776,-4176,-4872,26,6,-16
1615,-14936,-4512,-4904,-15,11,6
1616,-14736,-4496,-4512,2,-11,2
1617,-14928,-4456,-4760,-23,3,-5
1618,-14776,-4288,-4760,-14,-5,3
1619,-14424,-5024,-5024,8,-13,-38
1620,-15104,-2512,-5088,-40,-29,-30
1621,-15520,-5208,-5008,18,16,119
1622,-14424,-4664,-4440,47,51,32
1623,-15096,-3672,-5192,-17,-12,-89
1624,-14736,-4104,-4896,14,0,-65
1625,-14648,-4488,-4744,34,22,-5
1626,-15032,-4304,-5000,6,-3,16
1627,-14696,-4496,-4808,8,6,-12
1628,-14880,-4360,-4592,-10,17,-8
1629,-14664,-4400,-4664,0,7,9
1630,-14464,-5240,-4528,11,0,-28
1631,-14976,-3288,-5120,-23,-28,-49
1632,-15136,-4184,-4728,4,2,87
1633,-14448,-5608,-4672,50,38,90
1634,-14792,-3856,-4600,-16,11,-69
1635,-14704,-4144,-5088,-1,-20,-71
1636,-14568,-4648,-4512,30,18,-25
1637,-14792,-4480,-5112,12,-6,-1
1638,-14808,-4456,-4736,10,1,-1
1639,-14952,-4128,-4712,2,-1,-9
1640,-14728,-4328,-4440,-4,8,4
1641,-14416,-5240,-4536,16,18,-18
1642,-14896,-3256,-4936,-23,-17,-54
1643,-14928,-3848,-4624,-6,11,78
1644,-14304,-5848,-4240,44,38,113
1645,-14688,-4056,-4848,-17,1,-65
1646,-14912,-3560,-5064,-1,-39,-85
1647,-14728,-5000,-4608,31,23,-9
1648,-14432,-4968,-4752,10,16,17
1649,-14752,-4264,-4704,2,-11,4
1650,-14904,-4288,-4752,-16,-2,-21
1651,-14840,-4512,-4784,-6,2,3
1652,-14976,-4160,-4520,-2,-10,5
1653,-14792,-4192,-4672,-14,-7,5
1654,-14584,-5312,-4488,2,-16,-8
1655,-15056,-3336,-5800,12,-34,-90
1656,-14992,-3032,-4704,-36,0,42
1657,-14912,-5640,-4688,71,29,157
1658,-14648,-4464,-4072,40,25,15
1659,-15040,-3896,-5168,-28,-29,-87
1660,-14848,-4312,-4608,12,-4,-80
1661,-14416,-4752,-4872,22,43,-34
1662,-14480,-4480,-4616,-3,32,-14
1663,-14664,-4392,-4712,8,22,-1
1664,-14952,-4136,-4904,8,2,7
1665,-14520,-5296,-4440,18,-3,-5
1666,-14856,-3256,-4848,-14,-9,-64
1667,-14912,-4000,-5184,-16,16,60
1668,-14256,-5776,-4552,56,52,106
1669,-14736,-3952,-4440,-2,48,-45
1670,-14936,-4112,-5080,3,-27,-70
1671,-14584,-4456,-4552,20,14,-39
1672,-14472,-4360,-4760,29,0,-5
1673,-15120,-4416,-4712,11,-29,13
1674,-14728,-4392,-4816,-4,-18,-11
1675,-14832,-4304,-4984,-3,-19,-2
1676,-14792,-4264,-4688,3,-5,0
1677,-14520,-5032,-4520,13,-3,-8
1678,-15072,-3496,-4856,-14,-14,-21
1679,-15184,-4416,-4896,9,10,85
1680,-14280,-5424,-4144,31,49,44
1681,-14736,-3656,-5024,-33,5,-80
1682,-14568,-3912,-5208,-5,3,-63
1683,-14648,-4448,-4296,16,51,-21
1684,-14816,-4576,-5352,16,-4,6
1685,-14832,-4632,-4600,9,1,-5
1686,-14792,-4176,-4688,-7,-4,0
1687,-14656,-5144,-4640,14,5,-12
1688,-14704,-3224,-5296,-21,-21,-71
1689,-14936,-3784,-4992,-22,12,58
1690,-14384,-5800,-4480,54,51,126
1691,-15112,-3896,-4816,-9,8,-35
1692,-14920,-3896,-4992,-12,-22,-69
1693,-14552,-4512,-4952,37,2,-24
1694,-14592,-4072,-4480,9,3,-18
1695,-15080,-4296,-4840,8,-18,7
1696,-14824,-4152,-5032,17,2,-20
1697,-14848,-4496,-4744,18,21,2
1698,-14800,-4512,-4432,31,8,2
1699,-14880,-4472,-4824,18,19,-21
1700,-14744,-4672,-4728,9,15,-14
1701,-14624,-5040,-4768,15,17,-20
1702,-14856,-3968,-5192,4,5,-54
1703,-14912,-3520,-5000,-17,8,36
1704,-14880,-5992,-4864,55,41,93
1705,-14672,-3888,-4456,-5,30,-44
1706,-14840,-4160,-5016,-17,-22,-54
1707,-14496,-4336,-4448,10,17,-28
1708,-14648,-4736,-4872,14,12,-3
1709,-14800,-3888,-5096,-10,-9,-17
1710,-14912,-4744,-4808,-7,5,6
1711,-14688,-4368,-5048,-1,0,10
1712,-14896,-4232,-4568,-14,-17,-4
1713,-14408,-5248,-4696,5,-20,-20
1714,-15056,-3256,-4904,-25,-39,-54
1715,-14992,-3888,-4848,3,0,85
1716,-14272,-5848,-4472,65,37,117
1717,-14840,-4232,-4640,-3,11,-60
1718,-14912,-3840,-4928,-9,-32,-95
1719,-14440,-4896,-5000,17,23,-37
1720,-14568,-4184,-4824,10,11,-12
1721,-15088,-4816,-4832,2,12,2
1722,-14704,-4320,-4912,3,2,-9
1723,-14752,-4504,-4552,6,9,2
1724,-14816,-4520,-4936,3,18,11
1725,-14400,-5120,-4520,14,5,-23
1726,-15072,-3320,-5192,-19,-12,-45
1727,-15120,-4400,-4704,8,9,92
1728,-14240,-5600,-4336,51,33,75
1729,-14920,-3720,-4704,-28,-12,-79
1730,-14816,-4000,-5072,-4,-26,-56
1731,-14424,-4576,-4384,30,3,-4
1732,-15000,-4608,-5000,10,-21,-1
1733,-14792,-4256,-4792,-10,-20,-2
1734,-14920,-4280,-4840,-5,-8,-1
1735,-14816,-4792,-4504,-9,-1,9
1736,-14680,-4608,-5216,10,-11,-45
1737,-15376,-3048,-4928,-48,-4,-12
1738,-15208,-5288,-5016,29,32,119
1739,-14168,-4536,-4184,21,48,8
1740,-14752,-3992,-4936,-34,-6,-76
1741,-14680,-4168,-4688,22,-13,-46
1742,-14856,-4768,-4832,33,1,-9
1743,-14688,-4384,-4696,14,-1,-8
1744,-14952,-4688,-5016,17,1,1
1745,-14984,-4280,-4728,0,5,-5
1746,-14688,-4472,-4776,1,4,-2
1747,-14760,-4968,-4688,13,-8,-3
1748,-14744,-3872,-5024,15,-14,-59
1749,-14928,-2928,-5048,-21,-35,28
1750,-15096,-6144,-4320,58,50,138
1751,-14672,-4216,-4528,25,16,-10
1752,-15032,-3960,-5032,-35,-37,-97
1753,-14768,-4328,-4472,18,2,-46
1754,-14864,-4672,-4664,22,19,-10
1755,-14888,-4280,-4592,-12,4,-6
1756,-14840,-4464,-4768,1,6,-12
1757,-14872,-4408,-4968,-14,4,8
1758,-14760,-4368,-4280,-4,4,7
1759,-14464,-5216,-4416,4,-4,-24
1760,-14984,-3072,-4832,-40,-19,-34
1761,-15376,-4800,-4896,4,28,104
1762,-14096,-5064,-4136,33,38,49
1763,-14704,-3816,-4648,-39,-5,-70
1764,-14752,-4024,-4840,15,-13,-45
1765,-14608,-4128,-4704,22,3,-21
1766,-15072,-4608,-4984,20,-19,2
1767,-14832,-4544,-4688,1,-17,-13
1768,-14736,-4344,-4728,18,-14,4
1769,-14888,-4872,-4664,14,-4,-13
1770,-14848,-4224,-5008,14,-11,-67
1771,-15072,-3208,-4936,-16,-1,7
1772,-15408,-5400,-4640,53,53,116
1773,-14464,-4464,-4568,27,46,4
1774,-14672,-3952,-4928,-24,-3,-86
1775,-14792,-4032,-4656,3,-1,-56
1776,-14568,-4832,-5040,36,18,1
1777,-14736,-3744,-4848,3,9,-9
1778,-14840,-4824,-4680,7,-4,1
1779,-14760,-4328,-4688,-5,4,-11
1780,-14688,-4456,-4616,-4,-2,7
1781,-14760,-5136,-4536,9,-4,-5
1782,-14864,-3936,-5320,11,-30,-74
1783,-15080,-2968,-5024,-38,-14,16
1784,-15256,-6056,-4696,60,51,142
1785,-14320,-4520,-4072,18,34,-4
1786,-14768,-3880,-5160,-38,-39,-88
1787,-14696,-4128,-4656,23,-3,-40
1788,-14672,-4936,-4728,30,15,-9
1789,-14912,-3728,-4984,-1,7,-23
1790,-14912,-4816,-4648,17,28,1
1791,-14688,-4512,-4912,-6,17,-3
1792,-14584,-4392,-4456,-12,4,-9
1793,-14608,-4912,-4696,-5,-3,-14
1794,-14984,-3872,-5016,-3,-21,-37
1795,-14712,-3576,-4904,-11,9,53
1796,-15160,-6000,-4808,44,31,100
1797,-14488,-3816,-4384,-1,33,-55
1798,-14944,-3960,-5304,-18,-30,-68
1799,-14728,-4392,-4200,29,14,-23
1800,-15016,-4872,-5072,14,2,10
1801,-14568,-4152,-4456,5,-5,-19
1802,-15192,-4400,-4712,0,-13,11
1803,-14344,-5288,-4304,32,2,-36
1804,-15312,-3256,-5664,-40,-42,-67
1805,-14720,-3688,-4368,-2,29,98
1806,-14488,-6640,-4520,51,34,139
1807,-14768,-3704,-4808,-18,4,-73
1808,-15048,-3792,-5072,-30,-49,-88
1809,-14408,-4504,-4672,23,14,-21
1810,-14912,-5016,-4616,17,9,2
1811,-14752,-4528,-4504,-10,6,-17
1812,-14632,-4192,-4440,-2,-3,-5
1813,-14904,-4424,-4952,-3,0,4
1814,-15096,-4152,-4880,1,8,3
1815,-14616,-5264,-4440,5,21,3
1816,-14648,-3704,-4904,-19,6,-55
1817,-14960,-4656,-4384,-19,22,26
1818,-14624,-4680,-4560,19,6,29
1819,-14968,-3944,-5072,-18,-24,-28
1820,-14832,-4472,-4768,-3,-25,-2
1821,-14984,-4544,-4600,9,4,8
1822,-14760,-4152,-5008,5,-3,-3
1823,-15280,-4544,-4848,13,-10,-24
1824,-14288,-4264,-4128,11,57,-16
1825,-15056,-4544,-5224,18,-16,-6
1826,-14464,-4360,-4512,16,26,2
1827,-14856,-4504,-4880,17,20,-2
1828,-14712,-4224,-4592,9,12,-9
1829,-14848,-4472,-4608,9,9,-6
1830,-14664,-4296,-4864,8,8,-7
1831,-14936,-4416,-4680,7,18,-3
1832,-14624,-4584,-4656,4,-8,-9
1833,-14744,-4496,-4472,-1,-3,-11
1834,-14888,-4408,-4872,-2,-14,-6
1835,-14896,-4472,-4696,-5,2,-17
1836,-14744,-4384,-4840,-5,7,-16
1837,-14808,-4232,-4608,-4,17,-11
1838,-14584,-4456,-4648,7,6,1
1839,-14760,-4400,-4744,9,-6,-1
1840,-15000,-4488,-4768,9,-15,-4
1841,-15048,-4408,-4736,7,-4,-1
1842,-14808,-4352,-4752,7,5,-3
1843,-14712,-4512,-4744,5,10,-7
1844,-14768,-4352,-4552,2,25,0
1845,-14728,-4448,-4672,7,1,3
1846,-14880,-4184,-4744,-1,1,-11
1847,-14880,-4312,-4904,0,-4,-2
1848,-14840,-4360,-4776,3,-5,-2
1849,-14840,-4360,-4912,3,-5,-6
1850,-14736,-4192,-4664,7,0,-7
1851,-15016,-4336,-4600,4,3,-2
1852,-14760,-4448,-4560,9,-3,-7
1853,-14776,-4320,-4856,7,-4,-14
1854,-14816,-4304,-4848,13,-2,-8
1855,-14912,-4584,-4504,18,1,-2
1856,-14952,-4496,-4680,14,3,-8
1857,-14800,-4368,-4600,7,6,-16
1858,-14944,-4424,-4688,-1,31,-8
1859,-14760,-4464,-4656,3,15,-7
1860,-14736,-4192,-4512,-5,22,-20
1861,-14728,-4488,-4744,1,10,1
1862,-14880,-4424,-4848,9,2,3
1863,-14808,-4368,-4912,6,-3,-4
1864,-14856,-4400,-4712,5,6,-5
1865,-14856,-4368,-4928,5,5,-2
1866,-14760,-4336,-4568,8,4,-3
1867,-14752,-4320,-4928,7,-1,-7
1868,-14680,-4312,-4728,8,-1,-7
1869,-15072,-4360,-4504,8,1,-3
1870,-14824,-4392,-4928,7,1,-3
1871,-14744,-4264,-4688,3,-3,-16
1872,-14720,-4496,-4560,8,10,0
1873,-14776,-4568,-5016,13,-8,3
1874,-14968,-4176,-4880,3,-7,-15
1875,-14776,-4400,-4832,0,-4,-7
1876,-14888,-4480,-4920,-2,2,-6
1877,-14904,-4304,-4824,-2,8,-11
1878,-14712,-4416,-4560,-4,19,-8
1879,-14824,-4320,-4648,3,6,0
1880,-14968,-4336,-4824,6,0,-4
1881,-14888,-4368,-4928,5,2,-7
1882,-14880,-4464,-4616,4,12,-5
1883,-14800,-4408,-4680,6,19,-7
1884,-14752,-4528,-4640,8,15,-7
1885,-14752,-4200,-4992,10,5,-6
1886,-14824,-4504,-5024,7,10,1
1887,-14816,-4368,-4728,4,-9,-7
1888,-14824,-4224,-4736,-5,1,-12
1889,-14760,-4328,-4832,2,4,-1
1890,-14944,-4368,-4440,3,-3,-2
1891,-14592,-4488,-4704,6,-10,1
1892,-15024,-4360,-4496,4,-11,-8
1893,-14808,-4304,-4680,7,-7,-1
1894,-14712,-4424,-4528,8,0,-5
1895,-14720,-4432,-4760,7,3,-11
1896,-14880,-4392,-4624,4,4,-17
1897,-14752,-4416,-4728,3,11,-12
1898,-14856,-4416,-5008,5,11,-11
1899,-14896,-4224,-4656,3,41,-7
1900,-14712,-4504,-4784,13,33,14
1901,-14968,-4192,-4432,19,26,43
1902,-14808,-4224,-4696,29,29,45
1903,-14800,-4192,-4840,17,23,21
1904,-14680,-4320,-4824,12,7,8
1905,-14824,-4288,-5104,7,2,3
1906,-14840,-4432,-4768,7,-2,5
1907,-14856,-4264,-4640,-1,-10,-3
1908,-14824,-4152,-4832,-4,-14,-8
1909,-14848,-4344,-4696,-5,-6,2
1910,-14976,-4296,-5008,1,-2,5
1911,-14864,-4032,-4984,2,3,-2
1912,-14840,-4136,-4896,4,16,-5
